2021-10-08 19:08:45,582 INFO  Logger.cs: 70 - 
2021-10-08 19:30:03,014 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-08 19:30:03,465 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-08 19:30:04,881 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-08 19:30:15,509 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-10-08 19:30:18,292 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2021-10-08 19:30:18,295 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Assem1
2021-10-08 19:30:18,295 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Assem1
2021-10-08 19:30:18,296 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-10-08 19:30:18,296 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2021-10-08 19:30:18,297 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part1-1
2021-10-08 19:30:18,297 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Part1-1
2021-10-08 19:30:18,298 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part1-1
2021-10-08 19:30:18,298 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2_wheel-8
2021-10-08 19:30:18,299 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-8
2021-10-08 19:30:18,299 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2_wheel-8
2021-10-08 19:30:18,300 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2_wheel-6
2021-10-08 19:30:18,300 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-6
2021-10-08 19:30:18,301 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2_wheel-6
2021-10-08 19:30:18,301 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2_wheel-5
2021-10-08 19:30:18,302 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-5
2021-10-08 19:30:18,302 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2_wheel-5
2021-10-08 19:30:18,303 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2_wheel-7
2021-10-08 19:30:18,303 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-7
2021-10-08 19:30:18,304 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2_wheel-7
2021-10-08 19:30:18,304 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2021-10-08 19:30:18,305 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Assem1
2021-10-08 19:30:18,305 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1
2021-10-08 19:30:18,305 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-10-08 19:30:18,306 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2021-10-08 19:30:18,306 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part1-1
2021-10-08 19:30:18,307 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Part1-1
2021-10-08 19:30:18,307 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part1-1
2021-10-08 19:30:18,308 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2_wheel-8
2021-10-08 19:30:18,308 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-8
2021-10-08 19:30:18,309 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2_wheel-8
2021-10-08 19:30:18,309 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2_wheel-6
2021-10-08 19:30:18,310 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-6
2021-10-08 19:30:18,310 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2_wheel-6
2021-10-08 19:30:18,311 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2_wheel-5
2021-10-08 19:30:18,312 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-5
2021-10-08 19:30:18,312 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2_wheel-5
2021-10-08 19:30:18,313 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2_wheel-7
2021-10-08 19:30:18,313 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-7
2021-10-08 19:30:18,314 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2_wheel-7
2021-10-08 19:30:18,407 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-08 19:31:46,850 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1
2021-10-08 19:31:46,850 INFO  SwAddin.cs: 299 - Save is required
2021-10-08 19:31:46,851 INFO  SwAddin.cs: 313 - Saving assembly
2021-10-08 19:31:50,831 INFO  SwAddin.cs: 316 - Opening property manager
2021-10-08 19:31:50,833 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2021-10-08 19:31:50,833 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Assem1
2021-10-08 19:31:50,834 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1
2021-10-08 19:31:50,834 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-10-08 19:31:50,835 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2021-10-08 19:31:50,835 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part1-1
2021-10-08 19:31:50,836 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Part1-1
2021-10-08 19:31:50,836 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part1-1
2021-10-08 19:31:50,837 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2_wheel-8
2021-10-08 19:31:50,837 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-8
2021-10-08 19:31:50,838 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2_wheel-8
2021-10-08 19:31:50,839 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2_wheel-6
2021-10-08 19:31:50,839 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-6
2021-10-08 19:31:50,840 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2_wheel-6
2021-10-08 19:31:50,840 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2_wheel-5
2021-10-08 19:31:50,840 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-5
2021-10-08 19:31:50,841 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2_wheel-5
2021-10-08 19:31:50,841 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2_wheel-7
2021-10-08 19:31:50,842 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-7
2021-10-08 19:31:50,842 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2_wheel-7
2021-10-08 19:31:50,843 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2021-10-08 19:31:50,920 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Assem1
2021-10-08 19:31:50,921 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1
2021-10-08 19:31:50,921 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-10-08 19:31:50,922 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2021-10-08 19:31:50,922 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part1-1
2021-10-08 19:31:50,923 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Part1-1
2021-10-08 19:31:50,924 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part1-1
2021-10-08 19:31:50,924 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2_wheel-8
2021-10-08 19:31:50,925 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-8
2021-10-08 19:31:50,926 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2_wheel-8
2021-10-08 19:31:50,927 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2_wheel-6
2021-10-08 19:31:50,928 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-6
2021-10-08 19:31:50,928 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2_wheel-6
2021-10-08 19:31:50,929 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2_wheel-5
2021-10-08 19:31:50,929 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-5
2021-10-08 19:31:50,930 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2_wheel-5
2021-10-08 19:31:50,931 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2_wheel-7
2021-10-08 19:31:50,932 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-7
2021-10-08 19:31:50,932 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2_wheel-7
2021-10-08 19:31:51,102 INFO  SwAddin.cs: 339 - Loading config tree
2021-10-08 19:31:51,103 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-10-08 19:31:51,107 INFO  SwAddin.cs: 344 - Showing property manager
2021-10-08 19:32:07,149 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-08 19:32:37,025 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-08 19:32:48,042 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-08 19:33:31,802 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1
2021-10-08 19:33:31,803 INFO  SwAddin.cs: 299 - Save is required
2021-10-08 19:33:31,803 INFO  SwAddin.cs: 313 - Saving assembly
2021-10-08 19:33:36,366 INFO  SwAddin.cs: 316 - Opening property manager
2021-10-08 19:33:36,367 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2021-10-08 19:33:36,367 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Assem1
2021-10-08 19:33:36,368 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1
2021-10-08 19:33:36,368 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-10-08 19:33:36,369 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2021-10-08 19:33:36,369 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part1-1
2021-10-08 19:33:36,370 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Part1-1
2021-10-08 19:33:36,370 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part1-1
2021-10-08 19:33:36,371 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2_wheel-8
2021-10-08 19:33:36,371 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-8
2021-10-08 19:33:36,372 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2_wheel-8
2021-10-08 19:33:36,372 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2_wheel-6
2021-10-08 19:33:36,373 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-6
2021-10-08 19:33:36,373 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2_wheel-6
2021-10-08 19:33:36,374 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2_wheel-5
2021-10-08 19:33:36,374 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-5
2021-10-08 19:33:36,374 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2_wheel-5
2021-10-08 19:33:36,375 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2_wheel-7
2021-10-08 19:33:36,375 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-7
2021-10-08 19:33:36,376 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2_wheel-7
2021-10-08 19:33:36,376 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2021-10-08 19:33:36,376 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Assem1
2021-10-08 19:33:36,377 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1
2021-10-08 19:33:36,377 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-10-08 19:33:36,378 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2021-10-08 19:33:36,378 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part1-1
2021-10-08 19:33:36,378 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Part1-1
2021-10-08 19:33:36,379 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part1-1
2021-10-08 19:33:36,379 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2_wheel-8
2021-10-08 19:33:36,380 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-8
2021-10-08 19:33:36,380 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2_wheel-8
2021-10-08 19:33:36,380 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2_wheel-6
2021-10-08 19:33:36,381 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-6
2021-10-08 19:33:36,381 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2_wheel-6
2021-10-08 19:33:36,382 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2_wheel-5
2021-10-08 19:33:36,382 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-5
2021-10-08 19:33:36,382 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2_wheel-5
2021-10-08 19:33:36,383 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2_wheel-7
2021-10-08 19:33:36,383 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-7
2021-10-08 19:33:36,384 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2_wheel-7
2021-10-08 19:33:36,504 INFO  SwAddin.cs: 339 - Loading config tree
2021-10-08 19:33:36,505 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-10-08 19:33:36,510 INFO  SwAddin.cs: 344 - Showing property manager
2021-10-08 19:39:41,144 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2021-10-08 19:39:41,239 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-08 19:44:53,524 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1
2021-10-08 19:44:53,526 INFO  SwAddin.cs: 299 - Save is required
2021-10-08 19:44:53,526 INFO  SwAddin.cs: 313 - Saving assembly
2021-10-08 19:44:58,349 INFO  SwAddin.cs: 316 - Opening property manager
2021-10-08 19:44:58,350 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2021-10-08 19:44:58,351 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Assem1
2021-10-08 19:44:58,351 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1
2021-10-08 19:44:58,352 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-10-08 19:44:58,352 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2021-10-08 19:44:58,352 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part1-1
2021-10-08 19:44:58,353 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Part1-1
2021-10-08 19:44:58,354 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part1-1
2021-10-08 19:44:58,354 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2_wheel-8
2021-10-08 19:44:58,355 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-8
2021-10-08 19:44:58,355 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2_wheel-8
2021-10-08 19:44:58,355 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2_wheel-6
2021-10-08 19:44:58,356 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-6
2021-10-08 19:44:58,356 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2_wheel-6
2021-10-08 19:44:58,357 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2_wheel-5
2021-10-08 19:44:58,357 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-5
2021-10-08 19:44:58,358 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2_wheel-5
2021-10-08 19:44:58,358 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2_wheel-7
2021-10-08 19:44:58,358 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2_wheel-7
2021-10-08 19:44:58,359 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2_wheel-7
2021-10-08 19:44:58,359 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2021-10-08 19:44:58,360 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Assem1
2021-10-08 19:44:58,360 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1
2021-10-08 19:44:58,361 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-10-08 19:44:58,361 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2021-10-08 19:44:58,361 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part1-1
2021-10-08 19:44:58,362 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Part1-1
